portal,published_date,author,headline,url_link,sentiment_label,sentiment_score
Telegraph India,20-09-2024,PTI,Odisha forester’s body found hanging in official quarter; family alleges mental torture,https://www.telegraphindia.com/india/odisha-foresters-body-found-hanging-in-official-quarter-family-alleges-mental-torture/cid/2049208,Negative,0.9139241576194764
Telegraph India,20-09-2024,PTI,Jharkhand: Tribal girl 'gang-raped' on her way back from school,https://www.telegraphindia.com/india/jharkhand-tribal-girl-gang-raped-on-her-way-back-from-school/cid/2049201,Negative,0.9092138409614564
Telegraph India,20-09-2024,PTI,I appeal to Naxals to lay down arms. Will carry an an all-out operation if you don't listen,https://www.telegraphindia.com/india/amit-shah-appeals-to-naxals-to-lay-down-arms-warns-of-action-if-they-dont/cid/2049197,Negative,0.8024059534072876
Telegraph India,20-09-2024,PTI,Odisha: Army officer's woman friend alleges sexual harassment by police after arrest,https://www.telegraphindia.com/india/odisha-army-officers-woman-friend-alleges-sexual-harassment-by-police-after-arrest/cid/2049196,Negative,0.8221678137779236
Telegraph India,20-09-2024,Animesh Bisoee,Call for green budgeting in Jharkhand,https://www.telegraphindia.com/jharkhand/call-for-green-budgeting-in-jharkhand/cid/2049151,Neutral,0.9232125878334044
Telegraph India,20-09-2024,Subhashish Mohanty,Odisha government issues new policy to provide safe working environment to doctors,https://www.telegraphindia.com/india/odisha-government-issues-new-policy-to-provide-safe-working-environment-to-doctors/cid/2049153,Positive,0.8433771729469299
Telegraph India,20-09-2024,Subhashish Mohanty,Prohibitory orders for Odisha village following clash between two communities,https://www.telegraphindia.com/india/prohibitory-orders-for-odisha-village-following-clash-between-two-communities/cid/2049145,Negative,0.5399382710456848
Telegraph India,20-09-2024,Subhashish Mohanty,Odisha: Mohan Majhi government vows to fulfil poll promises,https://www.telegraphindia.com/india/odisha-mohan-majhi-government-vows-to-fulfil-poll-promises/cid/2049144,Neutral,0.7445869445800781
Telegraph India,20-09-2024,Animesh Bisoee,It’s fight between rich & poor: Jharkhand CM Hemant Soren terms BJP a gang of businessmen,https://www.telegraphindia.com/jharkhand/its-fight-between-rich-poor-jharkhand-chief-minister-hemant-soren-terms-bjp-a-gang-of-businessmen/cid/2049141,Negative,0.7285043001174927
Telegraph India,20-09-2024,G.S. Mudur,Recent Dutch study reveals fear centre in brain tied to political ideologies,https://www.telegraphindia.com/india/study-reveals-fear-centre-in-brain-tied-to-political-ideologies/cid/2049109,Negative,0.5839637517929077
Telegraph India,20-09-2024,Dev Raj,"Mahadalit huts torched, firing in the air: 15 arrested so far, mayhem sparks political uproar",https://www.telegraphindia.com/india/mahadalit-huts-torched-firing-in-the-air-15-arrested-so-far-mayhem-sparks-political-uproar/cid/2049107,Negative,0.96590256690979
Telegraph India,20-09-2024,Pheroze L. Vincent,Kathua ‘shame’ on Cong ticket: Retired civil servants slam party for fielding Lal Singh in J&K polls,https://www.telegraphindia.com/india/kathua-shame-on-congress-ticket-retired-civil-servants-slam-party-for-fielding-lal-singh-in-jammu-and-kashmir-polls/cid/2049106,Negative,0.9537415504455566
Telegraph India,20-09-2024,Our Special Correspondent,Will Prime Minister Narendra Modi meet US presidential candidate Donald Trump? Delhi mum,https://www.telegraphindia.com/india/will-prime-minister-narendra-modi-meet-us-presidential-candidate-donald-trump-delhi-mum/cid/2049110,Neutral,0.9481456875801086
Telegraph India,20-09-2024,Muzaffar Raina,Pakistan doing 'balle balle' over Congress-NC alliance in Jammu and Kashmir: PM Modi,https://www.telegraphindia.com/india/pakistan-doing-balle-balle-over-congress-national-conference-alliance-in-jammu-and-kashmir-prime-minister-narendra-modi/cid/2049105,Neutral,0.9704145789146424
Telegraph India,20-09-2024,Anita Joshua,Prime Minister Narendra Modi complicit in threats to Rahul Gandhi: Congress,https://www.telegraphindia.com/india/prime-minister-narendra-modi-complicit-in-threats-to-rahul-gandhi-congress/cid/2049104,Negative,0.8981842398643494
Telegraph India,20-09-2024,Piyush Srivastava,Uttar Pradesh: 'Bulldozer Baba' Yogi Adityanath turns gaze on ‘Babua-mafia link’,https://www.telegraphindia.com/india/bulldozer-baba-yogi-adityanath-turns-gaze-on-babua-mafia-link/cid/2049112,Negative,0.8489595055580139
Telegraph India,20-09-2024,J.P. Yadav,"In Rahul Gandhi’s mohabbat ki dukaan, the products being sold are the poison of casteism",https://www.telegraphindia.com/india/failed-product-vs-maut-ka-saudagar-bjp-slams-congress-for-using-abusive-words-against-prime-minister-narendra-modi/cid/2049102,Negative,0.9693284034729004
Telegraph India,20-09-2024,Piyush Srivastava,100-day fast by Gandhians: Yatras across Varanasi against takeover of institute,https://www.telegraphindia.com/india/100-day-fast-by-gandhians-yatras-across-varanasi-against-takeover-of-institute/cid/2049100,Neutral,0.9660213589668274
News Laundry,20-09-2024,Basant Kumar,Haryana polls: Will Vinesh Phogat end Congress’s losing streak in Julana?,https://www.newslaundry.com/2024/09/20/haryana-polls-will-vinesh-phogat-end-congresss-losing-streak-in-julana,Negative,0.5054588317871094
News Laundry,20-09-2024,Atul Chaurasia,"‘BJP opened a new front of terrorism in Jammu’: Omar Abdullah on shift in J&K politics, polls",https://www.newslaundry.com/2024/09/20/bjp-has-opened-a-new-front-of-terrorism-in-jammu-omar-abdullah-on-shift-in-jk-politics-polls,Negative,0.8793851733207703
News Laundry,20-09-2024,NL Team,Salman Khan demands apology from ANI for report ‘linking him to D-Company’,https://www.newslaundry.com/2024/09/20/salman-khan-demands-apology-from-ani-for-report-linking-him-to-d-company,Neutral,0.728833794593811
News Laundry,20-09-2024,NL Team,Bombay High Court strikes down IT Rules amendment by which govt could ‘fact-check’ news on itself,https://www.newslaundry.com/2024/09/20/bombay-high-court-strikes-down-it-rules-amendment-by-which-govt-could-fact-check-news-on-itself,Neutral,0.9726783633232116
News Laundry,20-09-2024,NL Team,"Supreme Court’s YouTube channel hacked, livestream promotes crypto",https://www.newslaundry.com/2024/09/20/supreme-courts-youtube-channel-hacked-livestream-promotes-crypto,Negative,0.6707744002342224
The Print,21-09-2024,Shekhar Gupta,"Lesson from Sri Lanka, Bangladesh, Pakistan: if you have no patience, you don’t deserve democracy",https://theprint.in/national-interest/lessons-in-democratic-patiencelesson-from-sri-lanka-bangladesh-pakistan-if-you-have-no-patience-you-dont-deserve-democracy/2277050/,Negative,0.9504427909851074
The Print,21-09-2024,Vandana Menon,"Calm streets, excitement in air as voting ends in tight Sri Lanka presidential race",https://theprint.in/world/calm-streets-excitement-in-air-as-voting-ends-in-tight-sri-lanka-presidential-race/2278193/,Positive,0.960488498210907
The Print,21-09-2024,Prasad Nichenametla,"Naidu’s Tirupati laddu claim under scrutiny. ‘Adulterated ghee arrived in July, never used,’ says TTD",https://theprint.in/politics/naidus-tirupati-laddu-claim-under-scrutiny-adulterated-ghee-arrived-in-july-never-used-says-ttd/2278206/,Negative,0.728610634803772
The Print,21-09-2024,Smruti Deshpande,"A fitness & fighter aircraft enthusiast, who is Air Marshal AP Singh, the next Chief of Air Force",https://theprint.in/defence/a-fitness-fighter-aircraft-enthusiast-who-is-air-marshal-ap-singh-the-next-chief-of-air-force/2278241/,Neutral,0.9160084128379822
The Print,21-09-2024,Snehesh Alex Philip,"‘No territory lost to China, will defend to the last man,’ says Ladakh LG, praises Modi’s ‘willpower’",https://theprint.in/defence/no-territory-lost-to-china-will-defend-to-the-last-man-says-ladakh-lg-praises-modis-willpower/2278133/,Neutral,0.8909292817115784
The Print,21-09-2024,Noren Ningombam,Manipur on alert after intel on ‘900 Kuki militants’ entering from Myanmar; Kuki body terms it ‘propaganda’,https://theprint.in/india/security-forces-in-manipur-on-high-alert-after-intel-on-900-kuki-militants-entering-from-myanmar/2277981/,Neutral,0.9648647904396056
The Print,21-09-2024,Deep Halder,"Bengal’s shape-shifters are banking on Bohurupi. ‘Give us a stage, we’ll enthrall a city’",https://theprint.in/feature/bengals-shape-shifters-are-banking-on-bohurupi-give-us-a-stage-well-enthrall-a-city/2277053/,Neutral,0.889613687992096
The Print,21-09-2024,PTI,Senior AAP leader Atishi administered oath as Chief Minister of Delhi,https://theprint.in/india/atishi-takes-oath-as-delhi-cm/2278038/,Neutral,0.9718436002731324
The Print,21-09-2024,Reuters,‘It was a joke’: Lavrov on Putin’s remark backing Harris and her ‘infectious laugh’ in US election,https://theprint.in/world/putin-was-joking-about-support-for-harris-in-us-election-says-foreign-minister/2277951/,Negative,0.7708805203437805
The Print,21-09-2024,Uditha Jayasinghe,Millions of Sri Lankans cast vote in first presidential election since 2022 economic crisis,https://theprint.in/world/heavily-indebted-sri-lanka-votes-in-election-to-decide-economic-future/2277524/,Neutral,0.94929438829422
The Print,21-09-2024,Laila Bassam,Top Hezbollah commander Ibrahim Aqil among 14 killed in Israeli strike on Beirut,https://theprint.in/world/israel-kills-a-top-hezbollah-commander-in-beirut-strike/2277206/,Negative,0.8918777704238892
The Print,21-09-2024,Neelam Pandey,Jammu and Kashmir elections are historic for multiple reasons—Article 370 is only one,https://theprint.in/opinion/newsmaker-of-the-week/jk-elections-historic-many-reasons-article-370-only-one/2277665/,Neutral,0.8229333162307739
The Print,21-09-2024,Almina Khatoon,Oral traditions are fading—Nirmala Sitharaman gives an important reminder at book launch,https://theprint.in/feature/around-town/oral-traditions-fading-nirmala-sitharaman-gives-important-reminder-book-launch/2277295/,Neutral,0.869498074054718
The Print,21-09-2024,Shubhangi Misra,"As stern visa policies derail Punjab students’ Canada dreams, local colleges see surge in enrollments",https://theprint.in/india/education/as-stern-visa-policies-derail-punjab-students-canada-dreams-local-colleges-see-surge-in-enrollments/2276633/,Negative,0.6945360898971558
The Print,21-09-2024,Khadija Khan,Karnataka judge’s remarks have riled legal community & HC live proceedings now come with disclaimer,https://theprint.in/judiciary/karnataka-judges-remarks-have-riled-legal-community-hc-live-proceedings-now-come-with-disclaimer/2276704/,Neutral,0.9249191880226136
The Print,21-09-2024,Vandana Menon,"With no Rajapaksas & a ‘surprise’ candidate, how Tamils will likely vote in Sri Lanka presidential polls",https://theprint.in/world/with-no-rajapaksas-a-surprise-candidate-how-tamils-will-likely-vote-in-sri-lanka-presidential-polls/2277546/,Neutral,0.9550867080688475
The Print,21-09-2024,Isabel Gauthier,Colourblind people are less likely to be picky eaters. Here’s why,https://theprint.in/health/colourblind-people-are-less-likely-to-be-picky-eaters-heres-why/2278047/,Neutral,0.8872327208518982
The Print,21-09-2024,Triya Gulati,Borosil’s new ad goes back to the old glass vs plastic debate. This time mocks many Indians too,https://theprint.in/feature/vigyapanti/borosils-new-ad-goes-back-to-the-old-glass-vs-plastic-debate-this-time-mocks-many-indians-too/2277628/,Neutral,0.6967177987098694
The Print,21-09-2024,S Prakash,‘Yaksha Prashna’ of Mahabharata has lessons for modern-day CEOs,https://theprint.in/pageturner/excerpt/yaksha-prashna-mahabharata-has-lessons-modern-day-ceos/2277106/,Neutral,0.8916872143745422
The Print,21-09-2024,Keshav Padmanabhan,"It’s back to school for Ajay Maken. Congress MP hits the books, earns PG diploma in applied statistics",https://theprint.in/india/its-back-to-school-for-ajay-maken-congress-mp-hits-the-books-earns-pg-diploma-in-applied-statistics/2277999/,Neutral,0.9546715021133424
The Print,21-09-2024,Prasad Nichenametla,TTD backs Naidu’s ‘animal fat’ in Tirupati laddus claim. ‘Ghee tested after CM said to ensure quality’,https://theprint.in/india/ttd-backs-naidus-animal-fat-in-tirupati-laddus-claim-ghee-tested-after-cm-said-to-ensure-quality/2277547/,Neutral,0.7541556358337402
The Print,21-09-2024,Khadija Khan,"Kovind panel’s roadmap for ‘one nation, one election’ & the constitutional amendments required",https://theprint.in/india/kovind-panels-roadmap-for-1-nation-1-election-the-constitutional-amendments-required/2276405/,Neutral,0.9759610891342164
The Print,21-09-2024,Mayank Kumar,"Gallery of 18 jailed in Delhi excise policy cases. 17 on bail, 1 still behind bars",https://theprint.in/india/delhi-excise-policy-case-of-18-accused-whos-out-on-bail-whos-still-in-jail/2276173/,Neutral,0.9447026252746582
The Print,21-09-2024,Prabhakar Tamilarasu,"HC strikes down reservation of TN panchayat post for Dalit women, president-elect vows to continue fight",https://theprint.in/judiciary/hc-strikes-down-reservation-of-tn-panchayat-post-for-dalit-women-president-elect-vows-to-continue-fight/2276952/,Neutral,0.9408206343650818
The Print,21-09-2024,Kapil Joshi,Bitgert and Ethereum and BNB Coin: Which Layer-1 Will Lead in 2025 Price Growth?,https://theprint.in/brandstand/adon/bitgert-and-ethereum-and-bnb-coin-which-layer-1-will-lead-in-2025-price-growth/2277989/,Positive,0.6434499621391296
The Print,21-09-2024,Heena Fatima,Urdu press on how Kejriwal’s resignation could save Delhi further complications & Modi’s ‘Rahul phobia’,https://theprint.in/urduscope/urdu-press-on-how-kejriwals-resignation-could-save-delhi-further-complications-modis-rahul-phobia/2277175/,Neutral,0.8688966631889343
The Print,21-09-2024,Tina Das,Kareena Kapoor has a film festival dedicated to her. She is still Bollywood’s trendsetter,https://theprint.in/opinion/pov/kareena-kapoor-has-film-festival-dedicated-her-bollywoods-trendsetter/2277051/,Positive,0.9354704022407532
The Print,21-09-2024,Reuters,Court gives 5 days for X to validate its Brazil legal representative,https://theprint.in/tech/court-gives-5-days-for-x-to-validate-its-brazil-legal-representative/2278348/,Neutral,0.9766591191291808
Sabrangindia,21-09-2024,Sabrangindia,Status of Muslims & Christians in Contemporary India- Teesta Setalvad,https://sabrangindia.in/status-of-muslims-christians-in-contemporary-india-teesta-setalvad/,Neutral,0.9823116064071656
Sabrangindia,21-09-2024,S.N. Sahu,"Constituent Assembly Did Not Envision ‘One Nation, One Election’",https://sabrangindia.in/constituent-assembly-did-not-envision-one-nation-one-election/,Neutral,0.5843157172203064
Maktoobmedia,21-09-2024,Maktoob Staff,Star Health Insurance’s sensitive customer data leaked on Telegram chatbots: Report,https://maktoobmedia.com/india/star-health-insurances-sensitive-customer-data-leaked-on-telegram-chatbots-report/,Neutral,0.5039487481117249
Maktoobmedia,21-09-2024,Dhananjay Rajendran,Of gods of small things: Kishkindha Kaandam,https://maktoobmedia.com/more/film-and-tv/of-gods-of-small-things-kishkindha-kaandam/,Neutral,0.9623801708221436
Maktoobmedia,21-09-2024,Maktoob Staff,Indian-origin Norwegian businessman linked to deadly Lebanon pager blast,https://maktoobmedia.com/india/indian-origin-norwegian-businessman-linked-to-deadly-lebanon-pager-blast/,Neutral,0.6542563438415527
